,age,gender,marital,date_granted,label,installment,amount_approved,total_delayed_payment,total_early_payment,num_negstatus_2years,num_negstatus_before_2years,negstatus_guarantor_last_12month,negstatus_guarantor_before_12month,past_due_6_month,past_due_6_18_month,past_due_18_more_month,undue_12_month,undue_12_more_month,default_12_month,default_12_more_month,age_last_negative_status,num_loans,max_installment_amount,oldest_loan_age,complete_last_payment_age,num_prev_0_1_year_loans,num_prev_1_3_year_loans,guarantor_role,completed_loan_ratio,outstanding_debt_ratio,current_installments,out,worst_negative_status_last_2years_0,worst_negative_status_last_2years_1,worst_negative_status_last_2years_2,worst_negative_status_last_2years_3
163,45,1,1,20210818,0,18,177.8,269,0,0,0,7,7,0,0,0,0,0,0,0,0,5,42.6,2297,234,1,2,1,0.6887279460950539,0.6326530612244898,42.6,0,1,0,0,0
164,45,0,0,20210920,0,12,962.3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,62.7,326,0,2,0,1,0,0.7027027027027025,62.7,0,1,0,0,0
165,37,1,0,20210229,0,10,645.4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,26.3,1707,272,2,0,0,0.5808989596877556,0.8333333333333334,0,0,1,0,0,0
166,38,1,0,20210406,0,22,384.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.1,1243,0,1,0,1,0,0.7191780821917808,58.1,0,1,0,0,0
167,57,1,1,20210511,0,24,903,80,0,7,34,0,0,0,0,31,1,9,0,0,356,5,33.1,2482,576,1,1,1,0.6959695422828407,0.4432036572865589,34.1,0,0,0,1,0
168,43,1,1,20210903,0,24,349.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,46.9,2134,1039,1,1,1,0.3571999965132652,0.3783783783783784,0,0,1,0,0,0
171,60,1,1,20211120,0,23,350,27,0,0,1,0,0,0,0,1,0,0,0,0,1237,5,83.4,2787,479,4,1,1,0.9035992300907212,0.8204707394150997,14.6,0,1,0,0,0
172,36,1,1,20210416,0,60,1215.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,2,0,0,0,0.9918032786885244,14.2,0,1,0,0,0
173,49,1,1,20210329,0,24,209.8,66,0,12,0,4,1,3,6,1,0,0,0,0,60,7,25.5,1862,700,4,3,1,0.074903993,0.8030744009894534,104.2,0,0,1,0,0
174,34,0,0,20210917,0,60,1049.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76.8,1512,412,1,1,0,0.1751805706139965,0.5510204081632654,76.8,0,1,0,0,0
175,35,1,0,20210801,0,11,88.9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59.2,1710,219,2,1,0,0.2961463534500574,0.2874796335251728,4.4,0,1,0,0,0
176,36,0,1,20210431,0,24,1215.2,0,0,4,14,0,0,1,2,0,1,11,0,2,163,2,12.7,1726,0,1,1,0,0,0,0,0,0,0,1,0
177,54,0,0,20210903,0,14,892.3,0,285,0,0,0,0,0,0,0,0,0,0,0,0,5,20.8,3125,856,2,1,0,0.6855448418535921,0.8913195167203698,0,0,1,0,0,0
179,46,0,1,20211009,0,26,341.6,0,0,4,35,0,0,0,0,14,0,19,0,6,621,2,26,2315,0,1,1,0,0,0.3762690653234057,29.8,0,0,0,1,0
180,59,1,1,20211216,0,24,909.6,0,107,0,0,3,2,0,0,0,0,0,0,0,0,2,3.2,665,406,2,1,1,0.4518237266534448,0.8333333333333333,0,0,1,0,0,0
181,35,1,1,20211015,0,22,853.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12.2,622,0,2,3,0,0,0.906005343,63.2,0,1,0,0,0
182,52,0,1,20210819,0,15,889.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.8,2573,1071,1,0,0,1,0,0,0,1,0,0,0
183,35,1,1,20210213,0,24,172.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3,195,0,2,0,1,0,0.8571428571428572,7.3,0,1,0,0,0
184,39,1,0,20211027,0,17,853.9,419,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80.2,2139,1201,2,0,1,0.9751351177498916,0.1666666666666666,0,0,1,0,0,0
185,46,0,1,20211201,0,15,727.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,389,0,1,1,1,0,0.6486486486486486,13.2,0,1,0,0,0
186,38,1,1,20210925,0,16,297.4,0,0,0,2,0,0,0,0,2,0,0,0,0,1286,2,16,2272,1141,1,1,0,0.4708281732653532,0.2222222222222222,0,0,1,0,0,0
187,36,1,1,20211012,0,30,204.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.4,383,0,1,1,0,0,0.6486486486486486,11.4,0,1,0,0,0
188,37,1,0,20210324,0,20,1049.2,124,227,0,0,0,0,0,0,0,0,0,0,0,0,6,639.4,1290,24,2,3,0,0.8246311654483114,0.4166666666666666,0,0,1,0,0,0
190,62,1,1,20211204,0,14,334.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,671,0,1,2,1,0,0,0,0,1,0,0,0
191,49,1,1,20210408,0,24,840.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103.8,1646,576,1,1,1,1,0,0,0,1,0,0,0
192,49,1,1,20210826,0,30,711.3,33,18,0,0,0,0,0,0,0,0,0,0,0,0,6,56.6,2636,737,2,2,1,0.2230278657605887,0.4043571358465024,46.6,0,1,0,0,0
193,36,1,0,20211212,0,24,165.4,0,95,0,0,0,0,0,0,0,0,0,0,0,0,5,28.2,3546,256,2,2,1,0.3937778807814708,0.9508196721311476,21.7,0,1,0,0,0
194,49,1,0,20210509,0,36,392.6,34,0,0,0,2,1,0,0,0,0,0,0,0,0,3,30.6,2053,924,1,1,1,0.3389493082279566,0.5238095238095238,11.1,0,1,0,0,0
195,41,1,0,20210809,0,19,889.1,0,0,0,14,0,0,0,0,14,0,0,0,0,1625,4,36.1,2876,425,1,2,1,0.056665335,0.5686896244343391,68.3,0,1,0,0,0
196,45,1,1,20210301,0,30,902.3,2,0,19,0,0,0,5,10,0,0,0,0,0,29,4,107.9,2686,1005,1,2,1,0.3994227295063227,0.3816112395362286,0,0,0,1,0,0
197,55,1,1,20210613,0,19,660.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,499,0,1,1,0,0,0,0,0,1,0,0,0
198,34,1,1,20210301,0,16,293.8,0,24,1,0,0,0,1,0,0,0,0,0,0,148,1,12.5,1673,146,1,0,1,1,0,0,0,0,1,0,0
199,48,1,1,20210911,0,24,524.9,1021,0,9,32,7,7,1,4,4,0,24,0,7,132,5,42,2709,803,3,1,1,0.2861205718039509,0.655655848,83,0,0,1,0,0
200,52,1,1,20210725,0,20,364.2,0,0,1,11,0,0,0,1,9,0,2,0,0,457,5,10.1,2748,0,1,4,1,0,0.353089478,1.5,0,0,1,0,0
201,38,1,1,20211216,0,31,992.3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,89.7,3528,354,1,0,1,0.083848471,0.2056519627679222,19.4,0,1,0,0,0
202,59,1,1,20210526,0,48,785.2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,2093,1030,1,0,1,1,0,0,0,1,0,0,0
204,45,0,1,20210927,0,24,437.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55.5,2634,0,4,1,0,0,0.79772585,124.8,0,1,0,0,0
205,44,1,1,20210631,0,12,283.1,70,138,1,9,1,4,0,0,10,0,0,0,0,612,9,96.2,2632,146,3,2,1,0.5387091346069393,0.4124912855289988,97.4,0,0,1,0,0
206,50,1,1,20211023,0,24,341.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,49,1394,0,2,0,1,0,0.8562739984284184,51.3,0,1,0,0,0
208,34,1,1,20210803,0,24,533.5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,30.5,1916,493,1,2,0,0.10983641,0.7534246575342465,0,0,1,0,0,0
209,40,0,1,20210809,0,19,284.5,0,0,3,35,0,5,0,0,1,0,28,0,7,559,2,22.9,2923,1069,1,0,1,0.9670582918420108,0,0,0,0,0,1,0
210,38,0,1,20211123,0,35,631.3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,44.5,1670,603,1,0,0,1,0,0,0,1,0,0,0
211,37,1,1,20210826,0,36,889.1,221,0,2,66,0,0,0,2,51,0,1,0,0,260,12,98.6,3803,230,5,4,1,0.4082882018318282,0.6085186819971717,119,0,0,1,0,0
212,49,1,0,20210618,0,10,296.3,0,0,6,0,0,0,5,1,0,0,0,0,0,18,6,58.1,1395,0,2,4,1,0,0.4459462516418656,91.4,0,0,1,0,0
213,62,1,0,20210805,0,15,1066.9,3,0,0,3,0,0,0,0,3,0,0,0,0,1163,3,26.7,2255,1156,1,2,0,0.9691933947682309,0.2083333333333333,0.7,0,1,0,0,0
214,46,1,0,20210803,0,11,515.7,32,0,0,0,9,15,0,0,0,0,0,0,0,0,2,56.2,1177,28,1,1,1,0.8552748804850444,0.066666667,0,0,1,0,0,0
216,71,1,1,20210628,0,24,943.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25.7,2189,1081,1,1,1,0.2374802954966795,0.7848101265822783,19.3,0,1,0,0,0
217,35,1,1,20210616,0,24,566.2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76.4,2561,612,2,1,1,0.1568914292947812,0.3095384213821251,28.3,0,1,0,0,0
218,53,1,1,20210520,0,40,588.9,0,0,2,0,0,0,0,0,2,0,0,0,0,592,3,9,2450,777,1,2,0,0.6312976798859947,0.5,9,0,0,1,0,0
219,34,1,0,20210815,0,23,533.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,78.5,1472,0,1,1,1,0,0.2178886244229467,0,0,1,0,0,0
220,50,0,1,20210305,0,24,839.3,0,0,3,0,0,0,1,2,0,0,0,0,0,127,1,73.4,856,0,1,1,0,0,0.2162162162162162,0,0,0,1,0,0
222,41,1,0,20210820,0,18,355.6,22,586,0,0,15,8,0,0,0,0,0,0,0,0,9,64.8,2326,500,2,4,1,0.5766219657595641,0.5553434384598331,63.3,0,1,0,0,0
224,35,0,0,20210428,0,12,303.8,0,460,0,0,0,0,0,0,0,0,0,0,0,0,8,44.3,1426,791,1,2,1,0.7636045142531946,0.4128864279034289,27.2,0,1,0,0,0
225,39,1,0,20211018,0,60,1024.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,1692,224,2,0,1,0.1631518371789589,0.3836727307831067,72.1,0,1,0,0,0
226,65,1,0,20210428,0,11,648.1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,13.9,1077,0,1,2,1,0,0.027027027,0,0,1,0,0,0
227,34,1,0,20211130,0,24,502.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44.3,1195,0,1,2,1,0,0.7516839537011759,54.9,0,1,0,0,0
228,56,1,1,20210816,0,36,889.1,198,416,1,0,1,0,0,1,0,0,0,0,0,513,11,84.9,2069,412,4,3,1,0.2913922842857354,0.4808801205437022,74.7,0,0,1,0,0
229,65,1,1,20211105,0,19,669.8,0,0,0,2,2,0,0,0,2,0,0,0,0,2380,4,44.1,3417,0,1,0,1,0,0.393780046,69.7,0,1,0,0,0
230,48,1,1,20211029,0,16,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,131.6,1978,1247,2,0,1,0.8507534935529546,1,27.7,0,1,0,0,0
231,45,1,0,20211123,0,24,502.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160.8,1610,0,1,0,0,0,0.1147540983606557,0,0,1,0,0,0
232,54,1,1,20211121,0,12,267.9,90,326,1,4,1,20,0,0,5,0,0,0,0,665,11,356.8,1905,118,3,5,1,0.6188866116805438,0.6217298531501874,78.6,0,0,1,0,0
233,49,1,0,20210420,0,12,101.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.3,3256,0,1,0,0,0,0,0,0,1,0,0,0
234,57,1,1,20210718,0,36,455.3,194,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58.1,1632,14,3,1,1,0.7592530931085282,0.9295942418420524,32.6,0,1,0,0,0
235,34,1,1,20210431,0,11,364.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32.1,1470,0,2,1,0,0,0.2414843725582588,0.8,0,1,0,0,0
237,36,1,1,20210412,0,31,607.6,33,116,0,0,0,0,0,0,0,0,0,0,0,0,8,43.7,1790,251,1,5,1,0.5941345351218277,0.5025865115240975,41.5,0,1,0,0,0
238,41,1,1,20211028,0,12,239.1,0,53,3,2,1,0,0,2,3,0,0,0,0,306,2,55.6,2058,1015,1,0,1,0.1653788387435314,0.360655738,55.6,0,0,1,0,0
239,43,1,1,20211104,0,36,669.8,197,0,0,0,0,1,0,0,0,0,0,0,0,0,3,60.3,3730,120,1,1,1,0.3129123839167237,0.2945983247541712,72.1,0,1,0,0,0
240,42,1,0,20210301,0,38,1259,50,4,0,0,0,1,0,0,0,0,0,0,0,0,8,60.5,1919,483,3,3,1,0.3582191610969247,0.5924987995422228,40.6,0,1,0,0,0
241,35,1,0,20210622,0,24,679.5,714,0,0,0,0,0,0,0,0,0,0,0,0,0,6,613.2,2562,313,1,2,1,0.2114285831144461,0.1804172915654978,0,0,1,0,0,0
242,43,0,1,20211209,0,12,702.9,49,0,0,0,0,16,0,0,0,0,0,0,0,0,8,66.5,2225,236,2,3,1,0.5549863825364344,0.7077224393597872,66.8,0,1,0,0,0
243,45,1,0,20210525,0,18,490.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89.9,4495,0,2,0,0,0,1,30.5,0,1,0,0,0
244,34,1,1,20210601,0,15,320.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.6,1402,0,1,0,1,0,0,0,0,1,0,0,0
245,50,1,1,20210304,0,30,629.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,21.8,3198,0,1,0,1,0,0.273972603,0,0,1,0,0,0
246,46,1,0,20210909,0,28,297.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,534,0,1,1,1,0,0,0,0,1,0,0,0
247,40,0,1,20211221,0,48,909.6,245,0,0,40,11,0,0,0,19,0,13,0,4,1148,6,87.9,3022,306,1,2,1,0.4762395250800492,0.1874015737080182,8.2,0,1,0,0,0
248,44,0,1,20211218,0,12,82.7,0,696,0,7,0,0,0,0,7,0,0,0,0,1600,3,21.4,2401,1184,2,0,1,0.7074349578069411,0.861111111,19.7,0,1,0,0,0
249,39,1,1,20210928,0,27,804.9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,47.7,2601,486,1,0,1,1,0,0,0,1,0,0,0
250,48,1,0,20211219,0,36,661.5,214,0,0,4,0,0,0,0,4,0,0,0,0,811,6,168,2067,262,2,2,0,0.3422382676458355,0.37873021,8.7,0,1,0,0,0
252,39,1,1,20211222,0,18,165.4,0,0,5,15,0,0,2,2,8,0,4,0,3,31,4,33.1,2925,0,2,0,1,0,0.4927052770744082,50.7,0,0,1,0,0
253,37,1,0,20210510,0,36,588.9,0,0,2,0,0,0,1,1,0,0,0,0,0,152,1,10.7,728,0,1,1,0,0,0.3243243243243242,0,0,0,1,0,0
254,39,1,1,20211202,0,10,327.5,54,0,0,23,20,8,0,0,15,0,6,0,0,946,4,46.2,2247,833,1,2,0,0.609660961,0.1666666666666666,0,0,1,0,0,0
255,48,1,1,20210613,0,29,773.8,0,0,1,2,1,10,0,1,2,0,0,0,0,228,6,21.1,3651,17,3,2,1,0.2150333405284856,0.3280145911528663,9.2,0,0,1,0,0
256,66,0,1,20210423,0,24,202.5,293,289,17,22,0,0,0,12,19,0,7,0,0,209,12,53.8,2808,236,1,3,1,0.4174843004125333,0.44603685,16.8,0,0,0,1,0
257,34,1,1,20211218,0,17,744.2,359,0,0,0,6,4,0,0,0,0,0,0,0,0,3,39.4,2145,1055,2,1,1,0.3585204156550418,0.7777777777777777,39.4,0,1,0,0,0
258,77,1,0,20210817,0,16,1066.9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,3707,133,1,1,0,0.4348632336983081,0.7213114754098361,23,0,1,0,0,0
260,35,1,0,20210512,0,10,186.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,25.6,1050,0,1,3,1,0,0.4518817981893418,13.4,0,1,0,0,0
261,42,1,1,20210323,0,24,314.8,0,298,0,0,0,0,0,0,0,0,0,0,0,0,2,34.8,1618,354,1,0,0,1,0,0,0,1,0,0,0
262,44,1,0,20211104,0,12,261.2,651,277,0,0,0,0,0,0,0,0,0,0,0,0,11,129.7,3428,120,3,3,1,0.4164536653815738,0.61764919,128.6,0,1,0,0,0
265,51,1,1,20211204,0,18,165.4,77,0,0,1,0,2,0,0,1,0,0,0,0,1496,4,35.5,2362,536,2,0,0,0.6391536137179485,0.8333333333333333,35.5,0,1,0,0,0
266,60,1,1,20210823,0,12,88.9,1126,0,0,44,0,0,0,0,26,0,9,0,6,1030,3,41.8,2552,574,1,0,0,1,0,0,0,1,0,0,0
267,47,1,1,20210725,0,30,728.4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,1553,755,1,2,1,0.3186944700267252,0.4332888508608599,0,0,1,0,0,0
269,57,1,0,20210706,0,36,182.1,43,520,0,12,0,0,0,0,12,0,0,0,0,752,9,147.2,1314,372,3,3,0,0.5856438644450498,0.7060844908369937,110.2,0,1,0,0,0
270,40,0,1,20211006,0,15,68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60.5,1236,719,1,0,0,0.1838123444152234,0.726027397,31.3,0,1,0,0,0
273,58,0,0,20210617,0,28,928.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.5,721,0,2,1,1,0,0.6790188839942198,27.8,0,1,0,0,0
274,58,1,0,20211112,0,27,1004.7,84,0,0,0,0,5,0,0,0,0,0,0,0,0,6,26.1,3750,105,3,2,1,0.4807288486891639,0.5989256820123235,3.6,0,1,0,0,0
275,60,1,1,20210925,0,30,1048.1,290,17,1,2,0,0,0,1,2,0,0,0,0,545,16,1319.3,1767,12,4,5,1,0.4340283575519625,0.2454589721180006,66.3,0,0,1,0,0
276,34,1,1,20210624,0,10,153.8,212,0,1,0,0,0,0,1,0,0,0,0,0,397,5,49.7,2191,366,1,2,1,0.4916989061325468,0.5135135135135135,0,0,0,1,0,0
277,44,0,1,20211007,0,27,1024.7,0,286,0,0,0,0,0,0,0,0,0,0,0,0,2,25.1,2066,1256,1,0,0,1,0,0,0,1,0,0,0
278,45,0,1,20210921,0,24,582.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35.4,1235,353,2,2,1,0.3715206741269391,0.5096138035969097,34.6,0,1,0,0,0
279,40,1,1,20211014,0,20,768.5,0,0,4,28,0,0,0,0,11,0,17,0,3,626,1,10,1830,0,1,0,0,0,0,0,0,0,0,1,0
280,51,0,0,20210901,0,48,524.9,14,251,0,0,0,0,0,0,0,0,0,0,0,0,4,35.5,1504,30,1,2,1,0.8181800152655119,0.3243243243243243,0,0,1,0,0,0
281,40,1,1,20210427,0,10,405.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45.6,652,0,1,2,0,0,0.8225473564192747,63.1,0,1,0,0,0
282,54,1,0,20210925,0,35,524.9,1404,0,1,1,0,0,0,1,1,0,0,0,0,513,3,22.3,2879,483,2,0,0,0.8502135051633608,0.8749999999999999,8.2,0,0,1,0,0
283,38,0,0,20211217,0,18,385.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.3,1914,818,1,0,0,1,0,0,0,1,0,0,0
284,38,1,1,20210917,0,18,542.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81.3,1278,0,1,2,1,0,0.3217802152253577,101.2,0,1,0,0,0
285,73,1,0,20210915,0,12,1049.8,476,0,2,2,2,3,0,0,2,0,2,0,0,482,10,852.3,1477,291,2,5,1,0.6863767469477045,0.7755102040816327,54.6,0,0,0,1,0
286,61,1,1,20210803,0,14,355.6,0,0,0,0,4,44,0,0,0,0,0,0,0,0,1,2.2,411,0,1,1,1,0,0.4583333333333334,0,0,1,0,0,0
289,64,1,0,20211008,0,10,136.6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,22.2,1161,0,1,1,1,0,0.4098008362581093,39.6,0,1,0,0,0
290,41,1,1,20211222,0,36,661.5,29,0,0,0,5,1,0,0,0,0,0,0,0,0,3,36.6,1317,376,1,2,1,0.7231811481967999,0.4,14.4,0,1,0,0,0
291,44,0,1,20210401,0,24,405.1,56,66,0,0,0,0,0,0,0,0,0,0,0,0,8,1193.5,2082,39,3,1,1,0.4858696859963503,0.4344262295081967,39.8,0,1,0,0,0
292,47,0,1,20210319,0,12,83.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.1,753,0,1,1,0,0,0.2972972972972973,0,0,1,0,0,0
293,38,1,0,20210615,0,24,830.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45.8,331,0,3,0,1,0,0.7639155172569431,59,0,1,0,0,0
294,66,1,1,20211025,0,20,853.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73.6,538,0,1,2,0,0,0.052631579,0,0,1,0,0,0
296,39,1,0,20210512,0,12,490.8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.8,1528,775,1,0,1,0.2862615588448342,0.3770491803278689,13.5,0,1,0,0,0
297,59,1,0,20210422,0,16,303.8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,4,113.2,2954,1057,1,3,1,0.090692975,0.5948474780269891,48.8,0,1,0,0,0
298,52,1,0,20210509,0,20,588.9,13,0,0,0,1,0,0,0,0,0,0,0,0,0,2,68.1,2246,866,1,0,1,1,0,0,0,1,0,0,0
299,54,0,0,20210313,0,10,167.9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1.7,74,0,3,0,1,0,0.8333333333333333,1.7,0,1,0,0,0
300,71,1,1,20210216,0,24,322.7,693,0,7,30,0,0,0,3,13,0,10,0,3,321,9,830.1,3288,258,3,1,0,0.470320129,0.5674657352566129,0,0,0,0,1,0
301,41,1,0,20210629,0,15,660.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,515,0,2,1,1,0,0.5813094431362397,1.7,0,1,0,0,0
303,49,1,1,20210803,0,43,1031.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.9,1546,410,1,0,1,1,0,0,0,1,0,0,0
304,38,1,1,20211030,0,16,230.5,3,58,0,4,0,0,0,0,4,0,0,0,0,1613,9,28.8,2293,93,4,3,0,0.06808608,0.523300371,60.5,0,1,0,0,0
306,45,1,1,20210628,0,24,377.5,142,3,11,0,0,1,0,6,4,0,0,0,0,228,12,81.4,3855,287,5,4,1,0.3682855477908165,0.4437252559764142,143.2,0,0,1,0,0
307,39,1,1,20211014,0,10,204.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.2,1260,0,1,0,1,0,0.3114754098360656,0,0,1,0,0,0
308,36,1,0,20210710,0,10,682.9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,112.4,4488,385,2,1,0,0.6621979524990356,0.7191767060038977,33.5,0,1,0,0,0
309,51,1,1,20210311,0,24,209.8,75,20,0,0,6,1,0,0,0,0,0,0,0,0,5,103.2,1669,260,3,2,1,0.4803090463227691,0.576748758,51,0,1,0,0,0
310,41,0,1,20210412,0,20,202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,1563,0,1,0,0,0,0.1333333333333333,0,0,1,0,0,0
313,34,1,0,20210226,0,24,430.3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,20.2,2117,998,1,1,1,0.6955435081235205,0.2432432432432432,0,0,1,0,0,0
315,36,1,1,20210710,0,17,682.9,0,0,0,16,0,0,0,0,0,0,16,0,0,1503,1,1.5,3708,0,1,0,0,0,0,0,0,1,0,0,0
316,34,0,0,20210313,0,36,629.5,0,97,0,0,0,0,0,0,0,0,0,0,0,0,4,47.3,2016,1017,1,2,0,0.2916724076988631,0.7066031182710867,47.3,0,1,0,0,0
317,46,1,1,20210608,0,24,283.1,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,6,749.2,3603,437,2,2,1,0.5629778872861195,0.4054579672235833,43.9,0,1,0,0,0
318,39,0,1,20211204,0,29,694.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.4,1163,0,1,0,0,0,0,0,0,1,0,0,0
319,53,0,1,20211009,0,12,239.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,616,0,1,1,0,0,0,0,0,1,0,0,0
320,67,0,1,20211104,0,14,257.9,0,313,2,26,0,0,0,0,19,0,5,0,0,615,7,39.4,2780,676,1,1,1,0.026194671,0.4666707076997587,57.5,0,0,1,0,0
321,48,1,0,20210911,0,14,297.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.7,876,0,1,1,1,0,0.5245901639344264,36.7,0,1,0,0,0
322,45,1,0,20210707,0,36,546.3,927,185,20,103,0,18,0,8,57,0,10,0,5,404,11,37.4,3063,203,2,1,1,0.8801765462982221,0.588171417,24.5,0,0,0,1,0
323,43,0,0,20210721,0,18,1092.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62.7,1432,0,2,0,1,0,0.6914968536652182,113.8,0,1,0,0,0
324,35,0,1,20211125,0,16,334.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.7,2629,1168,1,0,1,1,0,0,0,1,0,0,0
325,38,1,1,20210611,0,12,311.4,0,0,2,0,0,0,0,2,0,0,0,0,0,211,1,63.8,737,0,1,1,0,0,0.3243243243243242,0,0,0,1,0,0
326,40,0,1,20211103,0,16,686.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.3,748,0,1,1,1,0,0,0,0,1,0,0,0
327,64,0,0,20210428,0,36,1013.3,0,0,1,0,4,5,1,0,0,0,0,0,0,181,2,35.1,469,0,2,1,1,0,0.7779447038730956,50.7,0,0,1,0,0
328,38,1,1,20210622,0,15,151,0,0,4,4,0,0,0,2,4,0,0,0,0,513,1,17.5,2275,0,1,0,0,0,0.5846994535519126,17.5,0,0,1,0,0
329,43,0,1,20210319,0,23,635.6,48,0,0,1,0,1,0,0,1,0,0,0,0,1179,5,57.9,2293,344,2,2,1,0.3281130753386911,0.7563337945921528,144,0,1,0,0,0
330,36,1,0,20211019,0,15,153.7,923,0,2,12,0,0,2,0,12,0,0,0,0,19,14,111.4,2723,217,5,5,1,0.4232895214487875,0.7880243542543955,57.6,0,0,1,0,0
331,52,0,0,20211201,0,12,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.4,395,0,1,1,0,0,0.8,60.4,0,1,0,0,0
332,35,1,0,20211113,0,36,502.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.9,960,0,1,1,0,0,0.1351351351351351,0,0,1,0,0,0
333,35,1,1,20211130,0,34,514.1,1843,0,0,29,0,0,0,0,1,0,19,0,7,994,12,74.2,3530,339,2,3,1,0.3683704533823378,0.622977892,102.8,0,1,0,0,0
334,43,1,0,20211117,0,15,837.2,160,0,3,26,1,1,0,3,9,0,13,0,4,443,3,32.1,2337,413,2,0,1,0.6366714046540636,0.9166666666666669,32.1,0,0,1,0,0
335,40,1,1,20211212,0,57,992.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25.6,4959,0,1,1,1,0,0.5347502233376431,42.3,0,1,0,0,0
336,53,1,1,20210701,0,42,1092.6,43,0,1,0,5,5,0,1,0,0,0,0,0,247,3,44.4,2027,42,2,0,1,0.1626354599512252,0.2040816326530612,0,0,0,1,0,0
337,57,0,1,20210519,0,24,396.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,36.9,2086,994,1,0,1,1,0,0,0,1,0,0,0
